Iteration	Loss
48905	0.045543
48906	0.042950
48907	0.036716
48908	0.044927
48909	0.038759
48910	0.044382
48911	0.039941
48912	0.048505
48913	0.037905
48914	0.037444
48915	0.038868
48916	0.050488
48917	0.042542
48918	0.048545
48919	0.059011
48920	0.061371
48921	0.052766
48922	0.048894
48923	0.037685
48924	0.061866
48925	0.046001
48926	0.047861
48927	0.048222
48928	0.062478
48929	0.046000
48930	0.042750
48931	0.042848
48932	0.042012
48933	0.039115
48934	0.042713
48935	0.054256
48936	0.047656
48937	0.046712
48938	0.048003
48939	0.044290
48940	0.043709
48941	0.041243
48942	0.040500
48943	0.051079
48944	0.042086
48945	0.039505
48946	0.036558
48947	0.046611
48948	0.047264
48949	0.055504
48950	0.045568
48951	0.053032
48952	0.053558
48953	0.046590
48954	0.048117
48955	0.038456
48956	0.050401
48957	0.040934
48958	0.054190
48959	0.044100
48960	0.049626
48961	0.041955
48962	0.040785
48963	0.045734
48964	0.035677
48965	0.047544
48966	0.055475
48967	0.043323
48968	0.045091
48969	0.035809
48970	0.046755
48971	0.031994
48972	0.065572
48973	0.049003
48974	0.056400
48975	0.034861
48976	0.041668
48977	0.039008
48978	0.051167
48979	0.035160
48980	0.030719
48981	0.047895
48982	0.053033
48983	0.049067
48984	0.063809
48985	0.043528
48986	0.050243
48987	0.049296
48988	0.040829
48989	0.044056
48990	0.048484
48991	0.040766
48992	0.047061
48993	0.046369
48994	0.039567
48995	0.033131
48996	0.038581
48997	0.047175
48998	0.034699
48999	0.035672
49000	0.052109
49001	0.039751
49002	0.042386
49003	0.040687
49004	0.031920
49005	0.041066
49006	0.041597
49007	0.028657
49008	0.036717
49009	0.046677
49010	0.054700
49011	0.041799
49012	0.046089
49013	0.042054
49014	0.041237
49015	0.036276
49016	0.061341
49017	0.031183
49018	0.049817
49019	0.036801
49020	0.034775
49021	0.041475
49022	0.047966
49023	0.037913
49024	0.054402
49025	0.041095
49026	0.054207
49027	0.039087
49028	0.050042
49029	0.044736
49030	0.052999
49031	0.057644
49032	0.043181
49033	0.041289
49034	0.047334
49035	0.050300
49036	0.040823
49037	0.029788
49038	0.049282
49039	0.037345
49040	0.044879
49041	0.037577
49042	0.039043
49043	0.036153
49044	0.045011
49045	0.048747
49046	0.038274
49047	0.042606
49048	0.048033
49049	0.036605
49050	0.045732
49051	0.060379
49052	0.051563
49053	0.053586
49054	0.053494
49055	0.028797
49056	0.048999
49057	0.033756
49058	0.040919
49059	0.034128
49060	0.044356
49061	0.037062
49062	0.040045
49063	0.040923
49064	0.050796
49065	0.047460
49066	0.035929
49067	0.045687
49068	0.032684
49069	0.034224
49070	0.049492
49071	0.035559
49072	0.038781
49073	0.038710
49074	0.046729
49075	0.053076
49076	0.045897
49077	0.038364
49078	0.029684
49079	0.049172
49080	0.037731
49081	0.040333
49082	0.041518
49083	0.042506
49084	0.046398
49085	0.038784
49086	0.047688
49087	0.051613
49088	0.054323
49089	0.043641
49090	0.058998
49091	0.026497
49092	0.045293
49093	0.044121
49094	0.052096
49095	0.037622
49096	0.049046
49097	0.045300
49098	0.048966
49099	0.040562
49100	0.044269
49101	0.044758
49102	0.038944
49103	0.036652
49104	0.046369
49105	0.058841
49106	0.043524
49107	0.037364
49108	0.042572
49109	0.041741
49110	0.043790
49111	0.047481
49112	0.057539
49113	0.040441
49114	0.051391
49115	0.040610
49116	0.048222
49117	0.045480
49118	0.057795
49119	0.038415
49120	0.043412
49121	0.048373
49122	0.046426
49123	0.054948
49124	0.040127
49125	0.034438
49126	0.051508
49127	0.036423
49128	0.048487
49129	0.053412
49130	0.049944
49131	0.049037
49132	0.033604
49133	0.036678
49134	0.040115
49135	0.033860
49136	0.071340
49137	0.035978
49138	0.052277
49139	0.042978
49140	0.050224
49141	0.039587
49142	0.045917
49143	0.049017
49144	0.056148
49145	0.039289
49146	0.041236
49147	0.045129
49148	0.044016
49149	0.047280
49150	0.039982
49151	0.054102
49152	0.042023
49153	0.040868
49154	0.040701
49155	0.034413
49156	0.049704
49157	0.043260
49158	0.048642
49159	0.035359
49160	0.046871
49161	0.040563
49162	0.043572
49163	0.033613
49164	0.050571
49165	0.039446
49166	0.044985
49167	0.043170
49168	0.053208
49169	0.033494
49170	0.049416
49171	0.035174
49172	0.031009
49173	0.032798
49174	0.042947
49175	0.050839
49176	0.040600
49177	0.046315
49178	0.045657
49179	0.046445
49180	0.043841
49181	0.041427
49182	0.043259
49183	0.044803
49184	0.054757
49185	0.044936
49186	0.033548
49187	0.045897
49188	0.043669
49189	0.036579
49190	0.046334
49191	0.051885
49192	0.064871
49193	0.048540
49194	0.051773
49195	0.049486
49196	0.039406
49197	0.053258
49198	0.046088
49199	0.044668
49200	0.038197
49201	0.050535
49202	0.054689
49203	0.040256
49204	0.052296
49205	0.053924
49206	0.042051
49207	0.040679
49208	0.041512
49209	0.052866
49210	0.040197
49211	0.044351
49212	0.051458
49213	0.036181
49214	0.045706
49215	0.047254
49216	0.051427
49217	0.040951
49218	0.039877
49219	0.033065
49220	0.045047
49221	0.049861
49222	0.042992
49223	0.047412
49224	0.044575
49225	0.048541
49226	0.051207
49227	0.045593
49228	0.065892
49229	0.038180
49230	0.051683
49231	0.036542
49232	0.045958
49233	0.038477
49234	0.044415
49235	0.050844
49236	0.036187
49237	0.030765
49238	0.032841
49239	0.038325
49240	0.051117
49241	0.035171
49242	0.055891
49243	0.032117
49244	0.047029
49245	0.044345
49246	0.034976
49247	0.041145
49248	0.037781
49249	0.054424
49250	0.043875
49251	0.039375
49252	0.049598
49253	0.042407
49254	0.039619
49255	0.055404
49256	0.061130
49257	0.037041
49258	0.041965
49259	0.038546
49260	0.047184
49261	0.048175
49262	0.051625
49263	0.049396
49264	0.046619
49265	0.035161
49266	0.054822
49267	0.046445
49268	0.039162
49269	0.040133
49270	0.036359
49271	0.034101
49272	0.039695
49273	0.046093
49274	0.043389
49275	0.041044
49276	0.044859
49277	0.046222
49278	0.040731
49279	0.042384
49280	0.047979
49281	0.052664
49282	0.042078
49283	0.038844
49284	0.049151
49285	0.035735
49286	0.047029
49287	0.035033
49288	0.050837
49289	0.047715
49290	0.042293
49291	0.047378
49292	0.037654
49293	0.037224
49294	0.039242
49295	0.043860
49296	0.047809
49297	0.032484
49298	0.039345
49299	0.054552
49300	0.048928
49301	0.045823
49302	0.042567
49303	0.041193
49304	0.042470
49305	0.048686
49306	0.051286
49307	0.043570
49308	0.055366
49309	0.034990
49310	0.050129
49311	0.037429
49312	0.048130
49313	0.039915
49314	0.055131
49315	0.050709
49316	0.048940
49317	0.041640
49318	0.057098
49319	0.041812
49320	0.042261
49321	0.055178
49322	0.056233
49323	0.043434
49324	0.044530
49325	0.036554
49326	0.047601
49327	0.042478
49328	0.046243
49329	0.059628
49330	0.045339
49331	0.047352
49332	0.044108
49333	0.046962
49334	0.059709
49335	0.058227
49336	0.048772
49337	0.054953
49338	0.049262
49339	0.042273
49340	0.038479
49341	0.037717
49342	0.043408
49343	0.038680
49344	0.043254
49345	0.043543
49346	0.042981
49347	0.044794
49348	0.048332
49349	0.042894
49350	0.042411
49351	0.045945
49352	0.046501
49353	0.040068
49354	0.044773
49355	0.052950
49356	0.043329
49357	0.040873
49358	0.037338
49359	0.036467
49360	0.038899
49361	0.033310
49362	0.047736
49363	0.035368
49364	0.047036
49365	0.047717
49366	0.050545
49367	0.044042
49368	0.042795
49369	0.043535
49370	0.057524
49371	0.040186
49372	0.040235
49373	0.042459
49374	0.043505
49375	0.043835
49376	0.055062
49377	0.040450
49378	0.053473
49379	0.045680
49380	0.058967
49381	0.042985
49382	0.041078
49383	0.049517
49384	0.039528
49385	0.048133
49386	0.043575
49387	0.029235
49388	0.045759
49389	0.043880
49390	0.048569
49391	0.044458
49392	0.047312
49393	0.044164
49394	0.051427
49395	0.039748
49396	0.035758
49397	0.035327
49398	0.046307
49399	0.041810
49400	0.046913
49401	0.035853
49402	0.036282
49403	0.051668
49404	0.050464
49405	0.042465
49406	0.043597
49407	0.042602
49408	0.046274
49409	0.042337
49410	0.041992
49411	0.044780
49412	0.045603
49413	0.033651
49414	0.038822
49415	0.043662
49416	0.053761
49417	0.042467
49418	0.056266
49419	0.047048
49420	0.046066
49421	0.032748
49422	0.047320
49423	0.040027
49424	0.054790
49425	0.040398
49426	0.060001
49427	0.050285
49428	0.043172
49429	0.037005
49430	0.056355
49431	0.045596
49432	0.050130
49433	0.040873
49434	0.059948
49435	0.045455
49436	0.049548
49437	0.039098
49438	0.046472
49439	0.039216
49440	0.044159
49441	0.040717
49442	0.040834
49443	0.047091
49444	0.034803
49445	0.041930
49446	0.049915
49447	0.029986
49448	0.045103
49449	0.047802
49450	0.048364
49451	0.037383
49452	0.044076
49453	0.049033
49454	0.039937
49455	0.040873
49456	0.039350
49457	0.042748
49458	0.043022
49459	0.047448
49460	0.037615
49461	0.043087
49462	0.041168
49463	0.051552
49464	0.030794
49465	0.030707
49466	0.044491
49467	0.040608
49468	0.031533
49469	0.044852
49470	0.051753
49471	0.046316
49472	0.040823
49473	0.040692
49474	0.051199
49475	0.033399
49476	0.045561
49477	0.040808
49478	0.056594
49479	0.045630
49480	0.046698
49481	0.036598
49482	0.047963
49483	0.042179
49484	0.047607
49485	0.035296
49486	0.042463
49487	0.040738
49488	0.039506
49489	0.060492
49490	0.045020
49491	0.055233
49492	0.054870
49493	0.043658
49494	0.037941
49495	0.036066
49496	0.043374
49497	0.044252
49498	0.040325
49499	0.049129
49500	0.047957
49501	0.046586
49502	0.040146
49503	0.039798
49504	0.043536
49505	0.048322
49506	0.040145
49507	0.045382
49508	0.048362
49509	0.039170
49510	0.054045
49511	0.036448
49512	0.047579
49513	0.037486
49514	0.046576
49515	0.044547
49516	0.048305
49517	0.055508
49518	0.051456
49519	0.036926
49520	0.055728
49521	0.044051
49522	0.039690
49523	0.046768
49524	0.046544
49525	0.040246
49526	0.055419
49527	0.034415
49528	0.040519
49529	0.041283
49530	0.052664
49531	0.051838
49532	0.047884
49533	0.058070
49534	0.057600
49535	0.048272
49536	0.050533
49537	0.043269
49538	0.050605
49539	0.040814
49540	0.045098
49541	0.039698
49542	0.053249
49543	0.034941
49544	0.053082
49545	0.052659
49546	0.051734
49547	0.033933
49548	0.053642
49549	0.048517
49550	0.041897
49551	0.040221
49552	0.044667
49553	0.036105
49554	0.042533
49555	0.037697
49556	0.054489
49557	0.051954
49558	0.048458
49559	0.044500
49560	0.040324
49561	0.050266
49562	0.037356
49563	0.046977
49564	0.044148
49565	0.048466
49566	0.053354
49567	0.045053
49568	0.046626
49569	0.039466
49570	0.040057
49571	0.035356
49572	0.051050
49573	0.037985
49574	0.050923
49575	0.041186
49576	0.033608
49577	0.041754
49578	0.051933
49579	0.041332
49580	0.048450
49581	0.049778
49582	0.055540
49583	0.031472
49584	0.039810
49585	0.034023
49586	0.051502
49587	0.040835
49588	0.043555
49589	0.047283
49590	0.047341
49591	0.045915
49592	0.052745
49593	0.043905
49594	0.047370
49595	0.034392
49596	0.043657
49597	0.038566
49598	0.039234
49599	0.043006
49600	0.044472
49601	0.039575
49602	0.046212
49603	0.050255
49604	0.036770
49605	0.039832
49606	0.039682
49607	0.037085
49608	0.047200
49609	0.036323
49610	0.041165
49611	0.056906
49612	0.041921
49613	0.036088
49614	0.041370
49615	0.036367
49616	0.049843
49617	0.041858
49618	0.046021
49619	0.042570
49620	0.051846
49621	0.036396
49622	0.061266
49623	0.035791
49624	0.044198
49625	0.048641
49626	0.034623
49627	0.041607
49628	0.045095
49629	0.045946
49630	0.055899
49631	0.056419
49632	0.062890
49633	0.042457
49634	0.045734
49635	0.036148
49636	0.056005
49637	0.035998
49638	0.041411
49639	0.040875
49640	0.042959
49641	0.046020
49642	0.053704
49643	0.049345
49644	0.042563
49645	0.049876
49646	0.049278
49647	0.046202
49648	0.062804
49649	0.035892
49650	0.049973
49651	0.039943
49652	0.047830
49653	0.047409
49654	0.041461
49655	0.033859
49656	0.051202
49657	0.038715
49658	0.034091
49659	0.036902
49660	0.034960
49661	0.038745
49662	0.050580
49663	0.042779
49664	0.036849
49665	0.041220
49666	0.049027
49667	0.052621
49668	0.051265
49669	0.045508
49670	0.035241
49671	0.044015
49672	0.033657
49673	0.049654
49674	0.040677
49675	0.043987
49676	0.050114
49677	0.049131
49678	0.051568
49679	0.036462
49680	0.046134
49681	0.047177
49682	0.046817
49683	0.041651
49684	0.051193
49685	0.037275
49686	0.046698
49687	0.044922
49688	0.044376
49689	0.038493
49690	0.045333
49691	0.053668
49692	0.038983
49693	0.035023
49694	0.053708
49695	0.044956
49696	0.047581
49697	0.044555
49698	0.054285
49699	0.054800
49700	0.030611
49701	0.040642
49702	0.049971
49703	0.050365
49704	0.039220
49705	0.032995
49706	0.044536
49707	0.046967
49708	0.050438
49709	0.053584
49710	0.055843
49711	0.041624
49712	0.062659
49713	0.040751
49714	0.047939
49715	0.043913
49716	0.056119
49717	0.048899
49718	0.042387
49719	0.040039
49720	0.042361
49721	0.053000
49722	0.053937
49723	0.040773
49724	0.039714
49725	0.036753
49726	0.045431
49727	0.056482
49728	0.043043
49729	0.046474
49730	0.041561
49731	0.046287
49732	0.054851
49733	0.044961
49734	0.045872
49735	0.043015
49736	0.035968
49737	0.045937
49738	0.047678
49739	0.039007
49740	0.049712
49741	0.042544
49742	0.057685
49743	0.040878
49744	0.036918
49745	0.042847
49746	0.035497
49747	0.041007
49748	0.042599
49749	0.041506
49750	0.042808
49751	0.033455
49752	0.047539
49753	0.036337
49754	0.046412
49755	0.043802
49756	0.042016
49757	0.051610
49758	0.040822
49759	0.035402
49760	0.048105
49761	0.034698
49762	0.050607
49763	0.048303
49764	0.050519
49765	0.044632
49766	0.048464
49767	0.047569
49768	0.050846
49769	0.036719
49770	0.039052
49771	0.049650
49772	0.037597
49773	0.035605
49774	0.041925
49775	0.044646
49776	0.041155
49777	0.044800
49778	0.051538
49779	0.033120
49780	0.044097
49781	0.038056
49782	0.043959
49783	0.050207
49784	0.054136
49785	0.037955
49786	0.056828
49787	0.050574
49788	0.051121
49789	0.036870
49790	0.045743
49791	0.049297
49792	0.056458
49793	0.047871
49794	0.054433
49795	0.039230
49796	0.035033
49797	0.034451
49798	0.041110
49799	0.038141
49800	0.052979
49801	0.046794
49802	0.053570
49803	0.046502
49804	0.037625
49805	0.044622
49806	0.049041
49807	0.041915
49808	0.048265
49809	0.055464
49810	0.044345
49811	0.049752
49812	0.051269
49813	0.048052
49814	0.049928
49815	0.041464
49816	0.046220
49817	0.043627
49818	0.044213
49819	0.043647
49820	0.052766
49821	0.044906
49822	0.044355
49823	0.052411
49824	0.048230
49825	0.044882
49826	0.037813
49827	0.039343
49828	0.038915
49829	0.038638
49830	0.052930
49831	0.054241
49832	0.040960
49833	0.045191
49834	0.043731
49835	0.042247
49836	0.039943
49837	0.037749
49838	0.044796
49839	0.034971
49840	0.044402
49841	0.048457
49842	0.039431
49843	0.039969
49844	0.050807
49845	0.040392
49846	0.054855
49847	0.046262
49848	0.041550
49849	0.034990
49850	0.040286
49851	0.044735
49852	0.047843
49853	0.048851
49854	0.042689
49855	0.035719
49856	0.039123
49857	0.040309
49858	0.041563
49859	0.045282
49860	0.038473
49861	0.042336
49862	0.060741
49863	0.038476
49864	0.041628
49865	0.045210
49866	0.036923
49867	0.038166
49868	0.032365
49869	0.037892
49870	0.048086
49871	0.038478
49872	0.043858
49873	0.043723
49874	0.039246
49875	0.043688
49876	0.041125
49877	0.042091
49878	0.040426
49879	0.043985
49880	0.041692
49881	0.036993
49882	0.055305
49883	0.046357
49884	0.056122
49885	0.059310
49886	0.043255
49887	0.051577
49888	0.051536
49889	0.041879
49890	0.041738
49891	0.050160
49892	0.047668
49893	0.049392
49894	0.049624
49895	0.044231
49896	0.041759
49897	0.049780
49898	0.045087
49899	0.031966
49900	0.055951
49901	0.042645
49902	0.042418
49903	0.055545
49904	0.050550
49905	0.039899
49906	0.048767
49907	0.045021
49908	0.051637
49909	0.034417
49910	0.048420
49911	0.058522
49912	0.053887
49913	0.046989
49914	0.051431
49915	0.043378
49916	0.047517
49917	0.049530
49918	0.053328
49919	0.031090
49920	0.038596
49921	0.057814
49922	0.040160
49923	0.039444
49924	0.053185
49925	0.065984
49926	0.060829
49927	0.041779
49928	0.045239
49929	0.060962
49930	0.043161
49931	0.044739
49932	0.040605
49933	0.036012
49934	0.055798
49935	0.037650
49936	0.055840
49937	0.040599
49938	0.045881
49939	0.045860
49940	0.047722
49941	0.041789
49942	0.049780
49943	0.049668
49944	0.043896
49945	0.048867
49946	0.046668
49947	0.038077
49948	0.047108
49949	0.050301
49950	0.047062
49951	0.039753
49952	0.048552
49953	0.043681
49954	0.041248
49955	0.052796
49956	0.048735
49957	0.045086
49958	0.045465
49959	0.039469
49960	0.037824
49961	0.033970
49962	0.049301
49963	0.052563
49964	0.048194
49965	0.041161
49966	0.038658
49967	0.043766
49968	0.049571
49969	0.043037
49970	0.043815
49971	0.045158
49972	0.046492
49973	0.041376
49974	0.048449
49975	0.037588
49976	0.049564
49977	0.045024
49978	0.038436
49979	0.059192
49980	0.051072
49981	0.038680
49982	0.040390
49983	0.061219
49984	0.041814
49985	0.041108
49986	0.045401
49987	0.044449
49988	0.054998
49989	0.049687
49990	0.035832
49991	0.035098
49992	0.043590
49993	0.042301
49994	0.044689
49995	0.052481
49996	0.032450
49997	0.045784
49998	0.045451
49999	0.040643
50000	0.042662
50001	0.044222
50002	0.053121
50003	0.050607
50004	0.033400
50005	0.042255
50006	0.045777
50007	0.059900
50008	0.054936
50009	0.044060
50010	0.045198
50011	0.052692
50012	0.050883
50013	0.034930
50014	0.046172
50015	0.047180
50016	0.056099
50017	0.057105
50018	0.038881
50019	0.043201
50020	0.038133
50021	0.050899
50022	0.054408
50023	0.042212
50024	0.048079
50025	0.054163
50026	0.042730
50027	0.064533
50028	0.040988
50029	0.053190
50030	0.044766
50031	0.038257
50032	0.043182
50033	0.047225
50034	0.035258
50035	0.040119
50036	0.042028
50037	0.046427
50038	0.037766
50039	0.038263
50040	0.042541
50041	0.050379
50042	0.044566
50043	0.057593
50044	0.038655
50045	0.045707
50046	0.039576
50047	0.039459
50048	0.046877
50049	0.050667
50050	0.043802
50051	0.048851
50052	0.035525
50053	0.042636
50054	0.038192
50055	0.038880
50056	0.049167
50057	0.040827
50058	0.045017
50059	0.033754
50060	0.045544
50061	0.026299
50062	0.037903
50063	0.037350
50064	0.041717
50065	0.052068
50066	0.058330
50067	0.030868
50068	0.045952
50069	0.033284
50070	0.058854
50071	0.046223
50072	0.041344
50073	0.046697
50074	0.051981
50075	0.040142
50076	0.064599
50077	0.045807
50078	0.071486
50079	0.047417
50080	0.048253
50081	0.042920
50082	0.042109
50083	0.050464
50084	0.042640
50085	0.044901
50086	0.038121
50087	0.042459
50088	0.039357
50089	0.049556
50090	0.045587
50091	0.040280
50092	0.037792
50093	0.049850
50094	0.052504
50095	0.035463
50096	0.037336
50097	0.045792
50098	0.048303
50099	0.045246
50100	0.053201
50101	0.029997
50102	0.038757
50103	0.062392
50104	0.040257
50105	0.045017
50106	0.043051
50107	0.047709
50108	0.039394
50109	0.041642
50110	0.044225
50111	0.039739
50112	0.043277
50113	0.051234
50114	0.040367
50115	0.043527
50116	0.042040
50117	0.040631
50118	0.041682
50119	0.033284
50120	0.041569
50121	0.037862
50122	0.050451
50123	0.041576
50124	0.046565
50125	0.043159
50126	0.049490
50127	0.048710
50128	0.056870
50129	0.050098
50130	0.043058
50131	0.038462
50132	0.035470
50133	0.041116
50134	0.040038
50135	0.041972
50136	0.049632
50137	0.039714
50138	0.038587
50139	0.044797
50140	0.037059
50141	0.045163
50142	0.051112
50143	0.052101
50144	0.036459
50145	0.045230
50146	0.040882
50147	0.053774
50148	0.046295
50149	0.048794
50150	0.053793
50151	0.043421
50152	0.051204
50153	0.042357
50154	0.052900
50155	0.066057
50156	0.039884
50157	0.042726
50158	0.062469
50159	0.033281
50160	0.038419
50161	0.056431
50162	0.059707
50163	0.035733
50164	0.052374
50165	0.038156
50166	0.056896
50167	0.038588
50168	0.036659
50169	0.053064
50170	0.048242
50171	0.044235
50172	0.049031
50173	0.053121
50174	0.046097
50175	0.041281
50176	0.050810
50177	0.057895
50178	0.042355
50179	0.048344
50180	0.047049
50181	0.052702
50182	0.038975
50183	0.038946
50184	0.053757
50185	0.041705
50186	0.043275
50187	0.043033
50188	0.053760
50189	0.059124
50190	0.059966
50191	0.037264
50192	0.040107
50193	0.047650
50194	0.065455
50195	0.040931
50196	0.042493
50197	0.048918
50198	0.039012
50199	0.048425
50200	0.029978
50201	0.044731
50202	0.041278
50203	0.050584
50204	0.052289
50205	0.048488
50206	0.065045
50207	0.035231
50208	0.058835
50209	0.052758
50210	0.054538
50211	0.037066
50212	0.044285
50213	0.036662
50214	0.048637
50215	0.046124
50216	0.057333
50217	0.050727
50218	0.042270
50219	0.051660
50220	0.061081
50221	0.044763
50222	0.047722
50223	0.048808
50224	0.047737
50225	0.043325
50226	0.054145
50227	0.044272
50228	0.035892
50229	0.050169
50230	0.047933
50231	0.046652
50232	0.047820
50233	0.044713
50234	0.045291
50235	0.036577
50236	0.053765
50237	0.050401
50238	0.056783
50239	0.045089
50240	0.044276
50241	0.052220
50242	0.037534
50243	0.034676
50244	0.048827
50245	0.044117
50246	0.050140
50247	0.044275
50248	0.047155
50249	0.047679
50250	0.038585
50251	0.039968
50252	0.039711
50253	0.042858
50254	0.035710
50255	0.046888
50256	0.044819
50257	0.046730
50258	0.051924
50259	0.032596
50260	0.053629
50261	0.036235
50262	0.047790
50263	0.047619
50264	0.047182
50265	0.033649
50266	0.048109
50267	0.042311
50268	0.044933
50269	0.043234
50270	0.040893
50271	0.051121
50272	0.048150
50273	0.046356
50274	0.047397
50275	0.046687
50276	0.052194
50277	0.044224
50278	0.054904
50279	0.048619
50280	0.045776
50281	0.040216
50282	0.037678
50283	0.048817
50284	0.045604
50285	0.031772
50286	0.050315
50287	0.047974
50288	0.055933
50289	0.046051
50290	0.051650
50291	0.042859
50292	0.035836
50293	0.052676
50294	0.047378
50295	0.043975
50296	0.053482
50297	0.049016
50298	0.054092
50299	0.046907
50300	0.047751
50301	0.053904
50302	0.057558
50303	0.041323
50304	0.045110
50305	0.045883
50306	0.048586
50307	0.043743
50308	0.040824
50309	0.053233
50310	0.061965
50311	0.041022
50312	0.050630
50313	0.046107
50314	0.047800
50315	0.048487
50316	0.047455
50317	0.045703
50318	0.043665
50319	0.045104
50320	0.044616
50321	0.041904
50322	0.050751
50323	0.036170
50324	0.045128
50325	0.049619
50326	0.045690
50327	0.035124
50328	0.037727
50329	0.050938
50330	0.040912
50331	0.042227
50332	0.033055
50333	0.040318
50334	0.046421
50335	0.035253
50336	0.037149
50337	0.042908
50338	0.045682
50339	0.038108
50340	0.036089
50341	0.034830
50342	0.053829
50343	0.043467
50344	0.046170
50345	0.033489
50346	0.055382
50347	0.042313
50348	0.053202
50349	0.041660
50350	0.051049
50351	0.053574
50352	0.037296
50353	0.041239
50354	0.041752
50355	0.031800
50356	0.039220
50357	0.044348
50358	0.036148
50359	0.043942
50360	0.037560
50361	0.039502
50362	0.035536
50363	0.051584
50364	0.036713
50365	0.041488
50366	0.041729
50367	0.056683
50368	0.040823
50369	0.047122
50370	0.039523
50371	0.034931
50372	0.048142
50373	0.035627
50374	0.038355
50375	0.038907
50376	0.044981
50377	0.044086
50378	0.041770
50379	0.048033
50380	0.045494
50381	0.034357
50382	0.038291
50383	0.033674
50384	0.031046
50385	0.035500
50386	0.052464
50387	0.053226
50388	0.044247
50389	0.055382
50390	0.051994
50391	0.056903
50392	0.051111
50393	0.039772
50394	0.035792
50395	0.046110
50396	0.041457
50397	0.031332
50398	0.052536
50399	0.045378
50400	0.049130
50401	0.046620
50402	0.042118
50403	0.040710
50404	0.046654
50405	0.045417
50406	0.043974
50407	0.048949
50408	0.047669
50409	0.042168
50410	0.054283
50411	0.044273
50412	0.040316
50413	0.048541
50414	0.052852
50415	0.040043
50416	0.034358
50417	0.044610
50418	0.053583
50419	0.054574
50420	0.052837
50421	0.039451
50422	0.049388
50423	0.045471
50424	0.041079
50425	0.044334
50426	0.047104
50427	0.040875
50428	0.047771
50429	0.047154
50430	0.051336
50431	0.041589
50432	0.049853
50433	0.063442
50434	0.047950
50435	0.032460
50436	0.043397
50437	0.042563
50438	0.056335
50439	0.046286
50440	0.042521
50441	0.049885
50442	0.044224
50443	0.039394
50444	0.035188
50445	0.046410
50446	0.058223
50447	0.038504
50448	0.043302
50449	0.036689
50450	0.039172
50451	0.049284
50452	0.046074
50453	0.037264
50454	0.036713
50455	0.049186
50456	0.046560
50457	0.043228
50458	0.043357
50459	0.043719
50460	0.047181
50461	0.044778
50462	0.044630
50463	0.036988
50464	0.029780
50465	0.038967
50466	0.044630
50467	0.032002
50468	0.047537
50469	0.051908
50470	0.035917
50471	0.037796
50472	0.045950
50473	0.043703
50474	0.054574
50475	0.051105
50476	0.043123
50477	0.038217
50478	0.048550
50479	0.048821
50480	0.042450
50481	0.042212
50482	0.051669
50483	0.052481
50484	0.032176
50485	0.043266
50486	0.041175
50487	0.044590
50488	0.043515
50489	0.048268
50490	0.038627
50491	0.037333
50492	0.041221
50493	0.038788
50494	0.042727
50495	0.044762
50496	0.041031
50497	0.041204
50498	0.047672
50499	0.038599
50500	0.037245
50501	0.045820
50502	0.043693
50503	0.048409
50504	0.051170
50505	0.039760
50506	0.050461
50507	0.048228
50508	0.041570
50509	0.037741
50510	0.047307
50511	0.038590
50512	0.037720
50513	0.052615
50514	0.040125
50515	0.037604
50516	0.044689
50517	0.033877
50518	0.029642
50519	0.034949
50520	0.058677
50521	0.046468
50522	0.046862
50523	0.027792
50524	0.046665
50525	0.043799
50526	0.041656
50527	0.040973
50528	0.047294
50529	0.034560
50530	0.042238
50531	0.037116
50532	0.035760
50533	0.039134
50534	0.034560
50535	0.044510
50536	0.047499
50537	0.037094
50538	0.040714
50539	0.046771
50540	0.049516
50541	0.037706
50542	0.042433
50543	0.039858
50544	0.046139
50545	0.048028
50546	0.038945
50547	0.039393
50548	0.044966
50549	0.039519
50550	0.042884
50551	0.031122
50552	0.043109
50553	0.045375
50554	0.036904
50555	0.045281
50556	0.041957
50557	0.037904
50558	0.037054
50559	0.027746
50560	0.032128
50561	0.042864
50562	0.039183
50563	0.043314
50564	0.036340
50565	0.045642
50566	0.044187
50567	0.035356
50568	0.047715
50569	0.034491
50570	0.064579
50571	0.058910
50572	0.049796
50573	0.046314
50574	0.040830
50575	0.057046
50576	0.048591
50577	0.046723
50578	0.051194
50579	0.049451
50580	0.044930
50581	0.040029
50582	0.034704
50583	0.041262
50584	0.053801
50585	0.050018
50586	0.051774
50587	0.050528
50588	0.041949
50589	0.040496
50590	0.037039
50591	0.048249
50592	0.044855
50593	0.032736
50594	0.048980
50595	0.038112
50596	0.046621
50597	0.038663
50598	0.031647
50599	0.034888
50600	0.071223
50601	0.035987
50602	0.050742
50603	0.040957
50604	0.045874
50605	0.050422
50606	0.036117
50607	0.045865
50608	0.059923
50609	0.034583
50610	0.050664
50611	0.046635
50612	0.035459
50613	0.035437
50614	0.032467
50615	0.040123
50616	0.051681
50617	0.046805
50618	0.040280
50619	0.031476
50620	0.044588
50621	0.038025
50622	0.041713
50623	0.034493
50624	0.050238
50625	0.047066
50626	0.041300
50627	0.045533
50628	0.045472
50629	0.043923
50630	0.044874
50631	0.035536
50632	0.054309
50633	0.050490
50634	0.038066
50635	0.044799
50636	0.046088
50637	0.048516
50638	0.032422
50639	0.038641
50640	0.072433
50641	0.051273
50642	0.040353
50643	0.048160
50644	0.045689
50645	0.040026
50646	0.036639
50647	0.048278
50648	0.033881
50649	0.041018
50650	0.035256
50651	0.024561
50652	0.042965
